OBJECTID,name,lat,lon,wd_mon_mn,wd_mon_af,wd_mon_ev,wd_mon_nh,wd_tue_mn,wd_tue_af,wd_tue_ev,wd_tue_nh,wd_wed_mn,wd_wed_af,wd_wed_ev,wd_wed_nh,wd_thu_mn,wd_thu_af,wd_thu_ev,wd_thu_nh,wd_fri_mn,wd_fri_af,wd_fri_ev,wd_fri_nh,ss_sat_2h,ss_sat_4h,ss_sat_6h,ss_sat_8h,ss_sat_10h,ss_sat_12h,ss_sat_14h,ss_sat_16h,ss_sat_18h,ss_sat_20h,ss_sat_22h,ss_sat_24h,ss_sun_2h,ss_sun_4h,ss_sun_6h,ss_sun_8h,ss_sun_10h,ss_sun_12h,ss_sun_14h,ss_sun_16h,ss_sun_18h,ss_sun_20h,ss_sun_22h,ss_sun_24h,type,healthy
1585,Kampung Admiralty Hawker Centre,1.439932832,103.8006964,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,0,hawkercentre,1
1586,Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre),1.302285138,103.9063385,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,0,hawkercentre,1
1587,Marine Terrace Blk 50A (50A Marine Terrace),1.305775148,103.915762,1,3.5,3.5,0,1,3.5,3.5,0,1,3.5,3.5,0,1,3.5,3.5,0,1,3.5,3.5,0,0,0,0,0,0,2,2,0,1.5,2,0,0,0,0,0,0,0,2,2,0,1.5,2,0,0,hawkercentre,1
1588,Market Street Interim Hawker Centre,1.281595643,103.8489737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hawkercentre,1
1589,Marsiling Lane Blk 20/21,1.443881817,103.7772032,4,5,5,2,4,5,5,2,4,5,5,2,4,5,5,2,4,5,5,2,0,0,1,2,2,2,2,2,2,2,1,0,0,0,1,2,2,2,2,2,2,1,0,0,hawkercentre,1
1590,Marsiling Mall Hawker Centre,1.433538857,103.7797849,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,0,hawkercentre,1
1591,Maxwell Food Centre (Kim Hua Market),1.280112235,103.8448279,3,5,6,4,3,5,6,4,3,5,6,4,3,5,6,4,3,5,6,4,2,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,hawkercentre,1
1592,Mei Chin Road Blk 159 (Mei Chin Road Market),1.293236221,103.8029039,4,5,5,1,4,5,5,1,4,5,5,1,4,5,5,1,4,5,5,1,0,0,0,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,1,0,hawkercentre,1
1593,New Market Road Blk 32 (People's Park Food Centre),1.284991022,103.8425788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hawkercentre,1
1594,New Upper Changi Road Blk 208B,1.324738845,103.9305605,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0,0,1,2,2,2,2,2,2,0,hawkercentre,1
1595,Newton Food Centre,1.311892357,103.8395627,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,hawkercentre,1
1596,North Bridge Road Market,1.305765378,103.863891,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,hawkercentre,1
1597,Old Airport Road Blk 51 (51 Old Airport Road Food Centre and Shopping Mall),1.308251563,103.8858332,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,0,0,0,2,2,2,2,2,2,2,2,0.5,0,0,0,2,2,2,2,2,2,2,2,0.5,hawkercentre,1
1598,Our Tampines Hub,1.353862118,103.9397262,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2,0,hawkercentre,1
1599,Pasir Panjang Food Centre,1.275907525,103.7914027,0,4.5,4.5,0,0,4.5,4.5,0,0,4.5,4.5,0,0,4.5,4.5,0,0,4.5,4.5,0,0,0,0,0,0,0.5,2,2,2,2,0.5,0,0,0,0,0,0,0.5,2,2,2,2,0.5,0,hawkercentre,1
1600,Pasir Ris Central Hawker Centre,1.37343414,103.951543,4,5,4.5,0,4,5,4.5,0,4,5,4.5,0,4,5,4.5,0,4,5,4.5,0,0,0,0,1,2,2,2,2,2,2,0.5,0,0,0,0,1,2,2,2,2,2,2,0.5,0,hawkercentre,1
1601,Redhill Lane Blk 79 (Redhill Market),1.287858103,103.8184026,3,5,5,0,3.5,5,5,0,3,5,5,0,3,5,5,0,3,5,5,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,2,2,2,2,2,2,1,0,hawkercentre,1
1602,Redhill Lane Blk 85 (Redhill Food Centre),1.287330767,103.8183389,3,5,5,0,3.5,5,5,0,3,5,5,0,3,5,5,0,3,5,5,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,2,2,2,2,2,2,1,0,hawkercentre,1
1603,Adam Road Food Centre,1.324134223,103.814165,4,5,6,6,4,5,6,6,4,5,6,6,4,5,6,6,4,5,6,6,2,1,0,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,2,2,2,2,hawkercentre,1
1604,Aljunied Ave 2 Blk 117 (Blk 117 Aljunied Market and Food Centre),1.320648292,103.887019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hawkercentre,1
1605,Amoy Street Food Centre (Telok Ayer Food Centre),1.279218443,103.8466068,4,5,5,0.5,4,5,5,0.5,4,5,5,0.5,4,5,5,0.5,4,5,5,0.5,0,0,0,1.5,2,2,2,2,2,2,1,0,0,0,0,1.5,2,2,2,2,2,2,1,0,hawkercentre,1
1606,Ang Mo Kio Ave 1 Blk 341 (Teck Ghee Court),1.364105171,103.8482542,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,0,hawkercentre,1
1607,Ang Mo Kio Ave 10 Blk 409 (Teck Ghee Square),1.362768918,103.8553698,4,5,6,5.5,4,5,6,5.5,4,5,6,5.5,4,5,6,5.5,4,5,6,5.5,1,0,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,2,2,2,2,2,hawkercentre,1
1608,Ang Mo Kio Ave 10 Blk 453A (Chong Boon Market and Food Centre),1.368240493,103.8563514,4,5,5,0,4,5,5,0,4,5,5,0,4,5,5,0,4,5,5,0,0,0,0,1,2,2,2,2,2,2,1,0,0,0,0,1,2,2,2,2,2,2,1,0,hawkercentre,1
1609,Ang Mo Kio Ave 10 Blk 527 (Cheng San Market and Cooked Food Centre),1.372769928,103.8544828,4,5,6,3.5,4,5,6,3.5,4,5,6,3.5,4,5,6,3.5,4,5,6,3.5,0,0,1,2,2,2,2,2,2,2,2,1.5,0,0,1,2,2,2,2,2,2,2,2,1.5,hawkercentre,1
1610,Ang Mo Kio Ave 4 Blk 160/162 (Mayflower Market),1.374489121,103.8392143,4,5,4,0.5,4,5,4,0.5,4,5,4,0.5,4,5,4,0.5,4,5,4,0.5,0,0,0,1.5,2,2,2,2,2,2,0,0,0,0,0,1.5,2,2,2,2,2,2,0,0,hawkercentre,1
1611,Ang Mo Kio Ave 4 Blk 628 (Ang Mo Kio 628 Market),1.381024867,103.8406823,4,5,5.5,0.5,4,5,5.5,0.5,4,5,5.5,0.5,4,5,5.5,0.5,4,5,5.5,0.5,0,0,0,1.5,2,2,2,2,2,2,1.5,0,0,0,0,1.5,2,2,2,2,2,2,1.5,0,hawkercentre,1
1612,Ang Mo Kio Ave 6 Blk 724 (Blk 724 Ang Mo Kio Market),1.372197433,103.8465192,3,5,5,0,3,5,5,0,3,5,5,0,3,5,5,0,3,5,5,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,2,2,2,2,2,2,1,0,hawkercentre,1
1613,Ang Mo Kio Street 22 Blk 226H (Kebun Baru Food Centre),1.367230149,103.8399532,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2,0,hawkercentre,1
1614,Bedok Food Centre,1.320356008,103.9554742,3,5,6,0,3,5,6,0,3,5,6,0,3,5,6,0,3,5,6,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,0,hawkercentre,1
1615,Bedok North Street 1 Blk 216,1.327062409,103.9332215,4,5,2,1,4,5,2,1,4,5,2,1,4,5,2,1,4,5,2,1,0,0,0,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,hawkercentre,1
1616,Bedok North Street 3 Blk 511 (Kaki Bukit 511 Market and Food Centre),1.333246279,103.9306021,4,5,6,3.5,4,5,6,3.5,4,5,6,3.5,4,5,6,3.5,4,5,6,3.5,1,0,0,1.5,2,2,2,2,2,2,2,2,1,0,0,1.5,2,2,2,2,2,2,2,2,hawkercentre,1
1617,Bedok North Street 3 Blk 538,1.331781251,103.9248442,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2,0,hawkercentre,1
1618,Bedok North Street 4 Blk 85 (85 Fengshan Centre),1.331987069,103.9387326,4,5,6,2,4,5,6,4,4,5,6,4,4,5,6,4,4,5,6,4,2,0,0,1,2,2,2,2,2,2,2,2,2,0,0,1,2,2,2,2,2,2,2,2,hawkercentre,1
1619,Sembawang Hills Food Centre (Jalan Leban Food Centre),1.37238494,103.8289942,4,5,5,1,4,5,5,1,4,5,5,1,4,5,5,1,4,5,5,1,0,0,0,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,1,0,hawkercentre,1
1620,Serangoon Garden Market,1.36315712,103.8667375,4,5,5,1,4,5,5,1,4,5,5,1,4,5,5,1,4,5,5,1,0,0,0,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,1,0,hawkercentre,1
1621,Shunfu Road Blk 320 (Shunfu Mart),1.352007442,103.8370318,4,5,4,1,4,5,4,1,4,5,4,1,4,5,4,1,4,5,4,1,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,0,0,hawkercentre,1
1622,Sims Place Blk 49 (Sims Vista Market and Food Centre),1.317083351,103.879417,4,5,0,1,4,5,0,1,4,5,0,1,0,0,0,0,4,5,0,1,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,hawkercentre,1
1623,Smith Street Blk 335 (Chinatown Complex Market),1.282235148,103.8431776,3,5,5,0,3,5,5,0,3,5,5,0,3,5,5,0,3,5,5,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,2,2,2,2,2,2,1,0,hawkercentre,1
1624,Taman Jurong Market and Food Centre,1.33458936,103.7215199,0,0,0,0,0,3,3,0,0,3,3,0,0,3,3,0,0,3,3,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0,1,2,0,0,2,1,0,hawkercentre,1
1625,Tampines Street 11 Blk 137 (Tampines Round Market and Food Centre),1.345639521,103.9446245,4,4,0,0.5,4,4,0,0.5,4,4,0,0.5,4,4,0,0.5,4,4,0,0.5,0,0,0,1.5,2,2,2,1,0,0,0,0,0,0,0,1.5,2,2,2,1,0,0,0,0,hawkercentre,1
1626,Tanjong Pagar Plaza Blk 6 (Blk 6 Tanjong Pagar Plaza Market and Food Centre),1.276614611,103.843167,3,5,4,0,3,5,4,0,3,5,4,0,3,5,4,0,3,5,4,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,2,0,0,hawkercentre,1
1627,Teban Gardens Road Blk 37A (Teban Gardens Market and Food Centre),1.32084835,103.7428916,4,5,5,1,4,5,5,1,4,5,5,1,4,5,5,1,4,5,5,1,0,0,0,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,1,0,hawkercentre,1
1628,Telok Blangah Crescent Blk 11 (11 Telok Blangah Crescent Market and Food Centre),1.277366838,103.8186417,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,0,0,0,2,2,2,2,2,2,2,2,1,0,0,0,2,2,2,2,2,2,2,2,1,hawkercentre,1
1629,Telok Blangah Drive Blk 79 (Telok Blangah Food Centre),1.273368283,103.8076268,4,3.5,0,1,4,3,0,1,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,hawkercentre,1
1630,Telok Blangah Drive Blk 82 (Telok Blangah Market),1.273913799,103.8079436,4,3.5,0,1,4,3,0,1,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,hawkercentre,1
1631,Telok Blangah Rise Blk 36 (Telok Blangah Rise Market),1.272715797,103.8221173,4,5,5.5,0.5,4,5,5.5,0.5,4,5,5.5,0.5,4,5,5.5,0.5,4,5,5.5,0.5,0,0,0,1.5,2,2,2,2,2,2,1.5,0,0,0,0,1.5,2,2,2,2,2,2,1.5,0,hawkercentre,1
1632,Toa Payoh Lorong 1 Blk 127 (Toa Payoh West Market and Food Court),1.338092686,103.8447316,4,5,0,1,4,5,0,1,4,5,0,1,4,5,0,1,4,5,0,1,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,hawkercentre,1
1633,Toa Payoh Lorong 4 Blk 74 (Toa Payoh Vista Market),1.334548165,103.8519991,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2,0,hawkercentre,1
1634,Toa Payoh Lorong 4 Blk 93,1.338474752,103.8495135,0,0,0,0,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,0,0,0,2,2,2,2,2,2,2,2,1,0,0,0,2,2,2,2,2,2,2,2,1,hawkercentre,1
1635,Toa Payoh Lorong 5 Blk 75,1.336038822,103.8529416,0,1,6,2,0,1,6,2,0,1,6,2,0,1,6,2,0,1,6,2,0,0,0,0,0,0,0,1,2,2,2,2,0,0,0,0,0,0,0,1,2,2,2,2,hawkercentre,1
1636,Toa Payoh Lorong 7 Blk 22 (Kim Keat Palm Market and Food Centre),1.335231459,103.857036,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,0,0,0,2,2,2,2,2,2,2,2,1,0,0,0,2,2,2,2,2,2,2,2,1,hawkercentre,1
